# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
5.149000000000000000e+03 9.248295700836703936e-01 -2.079844206387743144e-02 0.000000000000000000e+00 -2.079844206387743144e-02 0.000000000000000000e+00 1.649377653099294919e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.212797522648537234e-03
5.150000000000000000e+03 9.241454423529753548e-01 -2.077343203122222759e-02 0.000000000000000000e+00 -2.077343203122222759e-02 0.000000000000000000e+00 1.647451011218876993e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.210424751595338896e-03
5.151000000000000000e+03 9.234869028064557339e-01 -2.074834430717797593e-02 0.000000000000000000e+00 -2.074834430717797593e-02 0.000000000000000000e+00 1.645526526227971895e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.208052931519927528e-03
5.152000000000000000e+03 9.228505920462142242e-01 -2.072317809441014819e-02 0.000000000000000000e+00 -2.072317809441014819e-02 0.000000000000000000e+00 1.643604164613544916e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.205682130134303198e-03
5.153000000000000000e+03 9.222345455673978121e-01 -2.069795397437112702e-02 0.000000000000000000e+00 -2.069795397437112702e-02 0.000000000000000000e+00 1.641684744887072014e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.203312437292569231e-03
5.154000000000000000e+03 9.216353242215952202e-01 -2.067269652401439867e-02 0.000000000000000000e+00 -2.067269652401439867e-02 0.000000000000000000e+00 1.639767639859063264e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.200943961671936087e-03
5.155000000000000000e+03 9.210481429934802566e-01 -2.064740332451982241e-02 0.000000000000000000e+00 -2.064740332451982241e-02 0.000000000000000000e+00 1.637852976799696741e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.198576826698980018e-03
5.156000000000000000e+03 9.204699938369592660e-01 -2.062211854584919055e-02 0.000000000000000000e+00 -2.062211854584919055e-02 0.000000000000000000e+00 1.635942372187730240e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.196211165935061778e-03
5.157000000000000000e+03 9.198946148946175461e-01 -2.059685787815836860e-02 0.000000000000000000e+00 -2.059685787815836860e-02 0.000000000000000000e+00 1.634034466287320742e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.193847118045196602e-03
5.158000000000000000e+03 9.193178706242574050e-01 -2.057163740349414113e-02 0.000000000000000000e+00 -2.057163740349414113e-02 0.000000000000000000e+00 1.632130857399266555e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.191484821539073452e-03
5.159000000000000000e+03 9.187349651593397226e-01 -2.054649501424556102e-02 0.000000000000000000e+00 -2.054649501424556102e-02 0.000000000000000000e+00 1.630230893876379386e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.189124409530408558e-03
5.160000000000000000e+03 9.181406244447165577e-01 -2.052143755626145011e-02 0.000000000000000000e+00 -2.052143755626145011e-02 0.000000000000000000e+00 1.628334637924635023e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.186766004645392371e-03
5.161000000000000000e+03 9.175314974062371842e-01 -2.049649943814572245e-02 0.000000000000000000e+00 -2.049649943814572245e-02 0.000000000000000000e+00 1.626442858945137751e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.184409714311996792e-03
5.162000000000000000e+03 9.169033412353019274e-01 -2.047168245926826724e-02 0.000000000000000000e+00 -2.047168245926826724e-02 0.000000000000000000e+00 1.624556285173577377e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.182055626620343823e-03
5.163000000000000000e+03 9.162548701731073608e-01 -2.044701459258174356e-02 0.000000000000000000e+00 -2.044701459258174356e-02 0.000000000000000000e+00 1.622673371002655157e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.179703806858284978e-03
5.164000000000000000e+03 9.155826630965498980e-01 -2.042249004007009455e-02 0.000000000000000000e+00 -2.042249004007009455e-02 0.000000000000000000e+00 1.620795494165647860e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.177354294920606517e-03
5.165000000000000000e+03 9.148856966388594358e-01 -2.039812828844142154e-02 0.000000000000000000e+00 -2.039812828844142154e-02 0.000000000000000000e+00 1.618921754855020059e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.175007103638998143e-03
5.166000000000000000e+03 9.141646441743704887e-01 -2.037391447280617260e-02 0.000000000000000000e+00 -2.037391447280617260e-02 0.000000000000000000e+00 1.617052690535823040e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.172662218144713865e-03
5.167000000000000000e+03 9.134196531654843465e-01 -2.034985876428175786e-02 0.000000000000000000e+00 -2.034985876428175786e-02 0.000000000000000000e+00 1.615188049743528434e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.170319596242799555e-03
5.168000000000000000e+03 9.126532860666558555e-01 -2.032594450500705210e-02 0.000000000000000000e+00 -2.032594450500705210e-02 0.000000000000000000e+00 1.613326795978323874e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.167979169840043588e-03
5.169000000000000000e+03 9.118682261500306030e-01 -2.030216565188519215e-02 0.000000000000000000e+00 -2.030216565188519215e-02 0.000000000000000000e+00 1.611470084401012137e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.165640847328565828e-03
5.170000000000000000e+03 9.110671789936777287e-01 -2.027849009457578094e-02 0.000000000000000000e+00 -2.027849009457578094e-02 0.000000000000000000e+00 1.609617554286731436e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.163304516877774614e-03
5.171000000000000000e+03 9.102542304397667206e-01 -2.025491225478476612e-02 0.000000000000000000e+00 -2.025491225478476612e-02 0.000000000000000000e+00 1.607768079527786137e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.160970050489927331e-03
5.172000000000000000e+03 9.094346944379188002e-01 -2.023140180744659525e-02 0.000000000000000000e+00 -2.023140180744659525e-02 0.000000000000000000e+00 1.605922005573520023e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.158637308686246495e-03
5.173000000000000000e+03 9.086127136345537592e-01 -2.020794163428975276e-02 0.000000000000000000e+00 -2.020794163428975276e-02 0.000000000000000000e+00 1.604078929822790392e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.156306145626785215e-03
5.174000000000000000e+03 9.077933046406019280e-01 -2.018449155547775986e-02 0.000000000000000000e+00 -2.018449155547775986e-02 0.000000000000000000e+00 1.602238453496528797e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.153976414501798574e-03
5.175000000000000000e+03 9.069821693646306082e-01 -2.016104865845639096e-02 0.000000000000000000e+00 -2.016104865845639096e-02 0.000000000000000000e+00 1.600400933322465580e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.151647972978130895e-03
5.176000000000000000e+03 9.061832795343786051e-01 -2.013756648298148377e-02 0.000000000000000000e+00 -2.013756648298148377e-02 0.000000000000000000e+00 1.598565261371473131e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.149320688483459266e-03
5.177000000000000000e+03 9.054016704609042510e-01 -2.011403805791191560e-02 0.000000000000000000e+00 -2.011403805791191560e-02 0.000000000000000000e+00 1.596731849718288979e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.146994443162483515e-03
5.178000000000000000e+03 9.046403089072320158e-01 -2.009044609148056756e-02 0.000000000000000000e+00 -2.009044609148056756e-02 0.000000000000000000e+00 1.594900425757433265e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.144669138286218586e-03
5.179000000000000000e+03 9.039021787652615769e-01 -2.006676225057399399e-02 0.000000000000000000e+00 -2.006676225057399399e-02 0.000000000000000000e+00 1.593070019926736552e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.142344697959134167e-03
5.180000000000000000e+03 9.031894237484637822e-01 -2.004299924557728999e-02 0.000000000000000000e+00 -2.004299924557728999e-02 0.000000000000000000e+00 1.591242677683262635e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.140021071991132520e-03
5.181000000000000000e+03 9.025032650191647798e-01 -2.001913695107305699e-02 0.000000000000000000e+00 -2.001913695107305699e-02 0.000000000000000000e+00 1.589416033101985828e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.137698237803531666e-03
5.182000000000000000e+03 9.018446963102481062e-01 -1.999517464243691020e-02 0.000000000000000000e+00 -1.999517464243691020e-02 0.000000000000000000e+00 1.587592223127102728e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.135376201318781635e-03
5.183000000000000000e+03 9.012122442490622110e-01 -1.997112363006926447e-02 0.000000000000000000e+00 -1.997112363006926447e-02 0.000000000000000000e+00 1.585769714895136212e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.133054996765442517e-03
5.184000000000000000e+03 9.006034799044093653e-01 -1.994699228658645268e-02 0.000000000000000000e+00 -1.994699228658645268e-02 0.000000000000000000e+00 1.583949245250620280e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.130734685440643143e-03
5.185000000000000000e+03 9.000180521536718103e-01 -1.992279318426152038e-02 0.000000000000000000e+00 -1.992279318426152038e-02 0.000000000000000000e+00 1.582131587527125377e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.128415353450366101e-03
5.186000000000000000e+03 8.994503552448604999e-01 -1.989853521129346381e-02 0.000000000000000000e+00 -1.989853521129346381e-02 0.000000000000000000e+00 1.580316059789390118e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.126097108493116887e-03
5.187000000000000000e+03 8.988970833922935721e-01 -1.987423782552860674e-02 0.000000000000000000e+00 -1.987423782552860674e-02 0.000000000000000000e+00 1.578503488935200511e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.123780075849261442e-03
5.188000000000000000e+03 8.983536684708984810e-01 -1.984993775445213424e-02 0.000000000000000000e+00 -1.984993775445213424e-02 0.000000000000000000e+00 1.576693231242099966e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.121464393681579595e-03
5.189000000000000000e+03 8.978151946586887533e-01 -1.982564359875436943e-02 0.000000000000000000e+00 -1.982564359875436943e-02 0.000000000000000000e+00 1.574886135017680711e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.119150207845112065e-03
5.190000000000000000e+03 8.972765837306805325e-01 -1.980138693734961181e-02 0.000000000000000000e+00 -1.980138693734961181e-02 0.000000000000000000e+00 1.573083045993857454e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.116837666387919641e-03
5.191000000000000000e+03 8.967335296964884517e-01 -1.977719168744841369e-02 0.000000000000000000e+00 -1.977719168744841369e-02 0.000000000000000000e+00 1.571283312802993631e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.114526913970293881e-03
5.192000000000000000e+03 8.961797185370854457e-01 -1.975308060783760936e-02 0.000000000000000000e+00 -1.975308060783760936e-02 0.000000000000000000e+00 1.569487749885555353e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.112218086366479931e-03
5.193000000000000000e+03 8.956114683432643275e-01 -1.972906698263969874e-02 0.000000000000000000e+00 -1.972906698263969874e-02 0.000000000000000000e+00 1.567695658450904417e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.109911305300260755e-03
5.194000000000000000e+03 8.950249262181492194e-01 -1.970518351745779648e-02 0.000000000000000000e+00 -1.970518351745779648e-02 0.000000000000000000e+00 1.565907791140881689e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.107606673795708263e-03
5.195000000000000000e+03 8.944169580831685673e-01 -1.968142962549105507e-02 0.000000000000000000e+00 -1.968142962549105507e-02 0.000000000000000000e+00 1.564124118124817983e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.105304272206280719e-03
5.196000000000000000e+03 8.937845259485830418e-01 -1.965782284032310465e-02 0.000000000000000000e+00 -1.965782284032310465e-02 0.000000000000000000e+00 1.562345308848549393e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.103004155090246616e-03
5.197000000000000000e+03 8.931277479033509215e-01 -1.963437609692589292e-02 0.000000000000000000e+00 -1.963437609692589292e-02 0.000000000000000000e+00 1.560570501236930793e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.100706349033470539e-03
5.198000000000000000e+03 8.924447520565043090e-01 -1.961107518197317476e-02 0.000000000000000000e+00 -1.961107518197317476e-02 0.000000000000000000e+00 1.558800272457478049e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.098410851520449927e-03
5.199000000000000000e+03 8.917376360451264583e-01 -1.958792321872735581e-02 0.000000000000000000e+00 -1.958792321872735581e-02 0.000000000000000000e+00 1.557034411575550399e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.096117630901481954e-03
5.200000000000000000e+03 8.910065035192941130e-01 -1.956491848021664828e-02 0.000000000000000000e+00 -1.956491848021664828e-02 0.000000000000000000e+00 1.555271922415075135e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.093826627437223808e-03
5.201000000000000000e+03 8.902538633747514307e-01 -1.954203238254060768e-02 0.000000000000000000e+00 -1.954203238254060768e-02 0.000000000000000000e+00 1.553513999349780995e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.091537755402000667e-03
5.202000000000000000e+03 8.894845389969922023e-01 -1.951926241561223810e-02 0.000000000000000000e+00 -1.951926241561223810e-02 0.000000000000000000e+00 1.551760316741832187e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.089250906175114157e-03
5.203000000000000000e+03 8.887010927975825814e-01 -1.949657476955752450e-02 0.000000000000000000e+00 -1.949657476955752450e-02 0.000000000000000000e+00 1.550009772074062431e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.086965952188620223e-03
5.204000000000000000e+03 8.879088697773069860e-01 -1.947396304398381350e-02 0.000000000000000000e+00 -1.947396304398381350e-02 0.000000000000000000e+00 1.548261986431325420e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.084682751590463588e-03
5.205000000000000000e+03 8.871121096521582539e-01 -1.945139660317522431e-02 0.000000000000000000e+00 -1.945139660317522431e-02 0.000000000000000000e+00 1.546518058260996226e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.082401153476284933e-03
5.206000000000000000e+03 8.863167316850142363e-01 -1.942885862752926490e-02 0.000000000000000000e+00 -1.942885862752926490e-02 0.000000000000000000e+00 1.544776858178073531e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.080121003438855067e-03
5.207000000000000000e+03 8.855279120418175776e-01 -1.940630991972498026e-02 0.000000000000000000e+00 -1.940630991972498026e-02 0.000000000000000000e+00 1.543038009258938630e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.077842149297149263e-03
5.208000000000000000e+03 8.847498893373695328e-01 -1.938374185323482254e-02 0.000000000000000000e+00 -1.938374185323482254e-02 0.000000000000000000e+00 1.541301895636419672e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.075564446731427336e-03
5.209000000000000000e+03 8.839880057174928085e-01 -1.936112529045680430e-02 0.000000000000000000e+00 -1.936112529045680430e-02 0.000000000000000000e+00 1.539568184736761144e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.073287764654489163e-03
5.210000000000000000e+03 8.832455622125322536e-01 -1.933844857237986339e-02 0.000000000000000000e+00 -1.933844857237986339e-02 0.000000000000000000e+00 1.537835834204859253e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.071011990077519391e-03
5.211000000000000000e+03 8.825266374558620175e-01 -1.931568855252625144e-02 0.000000000000000000e+00 -1.931568855252625144e-02 0.000000000000000000e+00 1.536106068918309878e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.068737032331893502e-03
5.212000000000000000e+03 8.818337330331077473e-01 -1.929283349994043162e-02 0.000000000000000000e+00 -1.929283349994043162e-02 0.000000000000000000e+00 1.534377928191304856e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.066462826455160280e-03
5.213000000000000000e+03 8.811669357808996628e-01 -1.926988356422228849e-02 0.000000000000000000e+00 -1.926988356422228849e-02 0.000000000000000000e+00 1.532651239701813238e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.064189335621005157e-03
5.214000000000000000e+03 8.805290576716808815e-01 -1.924682878440348022e-02 0.000000000000000000e+00 -1.924682878440348022e-02 0.000000000000000000e+00 1.530926620355779408e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.061916552515398543e-03
5.215000000000000000e+03 8.799181847208420448e-01 -1.922367148581086496e-02 0.000000000000000000e+00 -1.922367148581086496e-02 0.000000000000000000e+00 1.529203989719796382e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.059644499632900472e-03
5.216000000000000000e+03 8.793328922190534191e-01 -1.920042620441570619e-02 0.000000000000000000e+00 -1.920042620441570619e-02 0.000000000000000000e+00 1.527483310232074371e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.057373228425323372e-03
5.217000000000000000e+03 8.787708120488955110e-01 -1.917710457036690339e-02 0.000000000000000000e+00 -1.917710457036690339e-02 0.000000000000000000e+00 1.525764582944488627e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.055102817400513301e-03
5.218000000000000000e+03 8.782294641563346271e-01 -1.915371487274116630e-02 0.000000000000000000e+00 -1.915371487274116630e-02 0.000000000000000000e+00 1.524048584628772893e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.052833369169891356e-03
5.219000000000000000e+03 8.777041490323370665e-01 -1.913028375084773608e-02 0.000000000000000000e+00 -1.913028375084773608e-02 0.000000000000000000e+00 1.522334632281755092e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.050565006614348762e-03
5.220000000000000000e+03 8.771910678646076542e-01 -1.910682575011133852e-02 0.000000000000000000e+00 -1.910682575011133852e-02 0.000000000000000000e+00 1.520623546481467657e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.048297868263606200e-03
5.221000000000000000e+03 8.766845222526848946e-01 -1.908337219570669860e-02 0.000000000000000000e+00 -1.908337219570669860e-02 0.000000000000000000e+00 1.518915414201502806e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.046032103110405426e-03
5.222000000000000000e+03 8.761793295806133974e-01 -1.905994799017007857e-02 0.000000000000000000e+00 -1.905994799017007857e-02 0.000000000000000000e+00 1.517210322601813752e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.043767864981437407e-03
5.223000000000000000e+03 8.756702758298451350e-01 -1.903657065322992073e-02 0.000000000000000000e+00 -1.903657065322992073e-02 0.000000000000000000e+00 1.515508349958495996e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.041505306759374812e-03
5.224000000000000000e+03 8.751523126327087621e-01 -1.901327164016319154e-02 0.000000000000000000e+00 -1.901327164016319154e-02 0.000000000000000000e+00 1.513810299752184341e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.039244574603757840e-03
5.225000000000000000e+03 8.746214911310307150e-01 -1.899007312032552700e-02 0.000000000000000000e+00 -1.899007312032552700e-02 0.000000000000000000e+00 1.512116206907303771e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.036985802416603569e-03
5.226000000000000000e+03 8.740729112487758412e-01 -1.896699453490263004e-02 0.000000000000000000e+00 -1.896699453490263004e-02 0.000000000000000000e+00 1.510426073502126737e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.034729106772085058e-03
5.227000000000000000e+03 8.735031052616299974e-01 -1.894404456284881633e-02 0.000000000000000000e+00 -1.894404456284881633e-02 0.000000000000000000e+00 1.508739141154019116e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.032474582465517134e-03
5.228000000000000000e+03 8.729094185911573378e-01 -1.892124326022708372e-02 0.000000000000000000e+00 -1.892124326022708372e-02 0.000000000000000000e+00 1.507056921252760903e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.030222298884820552e-03
5.229000000000000000e+03 8.722908617834577161e-01 -1.889859878821570707e-02 0.000000000000000000e+00 -1.889859878821570707e-02 0.000000000000000000e+00 1.505379414716372620e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.027972297327779082e-03
5.230000000000000000e+03 8.716452080355531207e-01 -1.887611435818517536e-02 0.000000000000000000e+00 -1.887611435818517536e-02 0.000000000000000000e+00 1.503705832720321142e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.025724589346452380e-03
5.231000000000000000e+03 8.709734790075763788e-01 -1.885378809887952242e-02 0.000000000000000000e+00 -1.885378809887952242e-02 0.000000000000000000e+00 1.502036826006717014e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.023479156235102966e-03
5.232000000000000000e+03 8.702777066775779780e-01 -1.883161311356137957e-02 0.000000000000000000e+00 -1.883161311356137957e-02 0.000000000000000000e+00 1.500372258972060974e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.021235949612125694e-03
5.233000000000000000e+03 8.695586570804801907e-01 -1.880957772562345115e-02 0.000000000000000000e+00 -1.880957772562345115e-02 0.000000000000000000e+00 1.498711956795900808e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.018994893145589338e-03
5.234000000000000000e+03 8.688209460478543145e-01 -1.878765847507448197e-02 0.000000000000000000e+00 -1.878765847507448197e-02 0.000000000000000000e+00 1.497055711285885486e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.016755885306122181e-03
5.235000000000000000e+03 8.680669792136572749e-01 -1.876585784910388480e-02 0.000000000000000000e+00 -1.876585784910388480e-02 0.000000000000000000e+00 1.495404030898196852e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.014518803074004813e-03
5.236000000000000000e+03 8.673027485686994886e-01 -1.874413072888740997e-02 0.000000000000000000e+00 -1.874413072888740997e-02 0.000000000000000000e+00 1.493755920500022989e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.012283506457260888e-03
5.237000000000000000e+03 8.665324631646709186e-01 -1.872246694624698019e-02 0.000000000000000000e+00 -1.872246694624698019e-02 0.000000000000000000e+00 1.492110376084738316e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.010049843647082696e-03
5.238000000000000000e+03 8.657605912196294495e-01 -1.870084021259015711e-02 0.000000000000000000e+00 -1.870084021259015711e-02 0.000000000000000000e+00 1.490468622769015351e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.007817656618562839e-03
5.239000000000000000e+03 8.649938922899437221e-01 -1.867921652233619362e-02 0.000000000000000000e+00 -1.867921652233619362e-02 0.000000000000000000e+00 1.488828924536238739e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.005586786983116952e-03
5.240000000000000000e+03 8.642367613930425074e-01 -1.865758485213328197e-02 0.000000000000000000e+00 -1.865758485213328197e-02 0.000000000000000000e+00 1.487191793412361886e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.003357081843014968e-03
5.241000000000000000e+03 8.634940064459176723e-01 -1.863590612192870047e-02 0.000000000000000000e+00 -1.863590612192870047e-02 0.000000000000000000e+00 1.485557769686290941e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.001128399476389139e-03
5.242000000000000000e+03 8.627706666469372454e-01 -1.861417351837393180e-02 0.000000000000000000e+00 -1.861417351837393180e-02 0.000000000000000000e+00 1.483924458365947462e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.998900614571871411e-03
5.243000000000000000e+03 8.620688786579950857e-01 -1.859236129616883074e-02 0.000000000000000000e+00 -1.859236129616883074e-02 0.000000000000000000e+00 1.482293964102723849e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.996673622885957330e-03
5.244000000000000000e+03 8.613929392557189146e-01 -1.857045516408382599e-02 0.000000000000000000e+00 -1.857045516408382599e-02 0.000000000000000000e+00 1.480664725110055098e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.994447345110750711e-03
5.245000000000000000e+03 8.607439987634418754e-01 -1.854845280469640326e-02 0.000000000000000000e+00 -1.854845280469640326e-02 0.000000000000000000e+00 1.479037459288254190e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.992221729804994047e-03
5.246000000000000000e+03 8.601229601864128771e-01 -1.852634936460267542e-02 0.000000000000000000e+00 -1.852634936460267542e-02 0.000000000000000000e+00 1.477412194529910579e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.989996755288228697e-03
5.247000000000000000e+03 8.595304442651225951e-01 -1.850414504379838815e-02 0.000000000000000000e+00 -1.850414504379838815e-02 0.000000000000000000e+00 1.475788268505176005e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.987772430437119688e-03
5.248000000000000000e+03 8.589638217865602776e-01 -1.848184506406322022e-02 0.000000000000000000e+00 -1.848184506406322022e-02 0.000000000000000000e+00 1.474165812260021247e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.985548794318805432e-03
5.249000000000000000e+03 8.584224555609584195e-01 -1.845945944616859610e-02 0.000000000000000000e+00 -1.845945944616859610e-02 0.000000000000000000e+00 1.472545746352769275e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.983325914710184608e-03
5.250000000000000000e+03 8.579033224535569380e-01 -1.843700260371820485e-02 0.000000000000000000e+00 -1.843700260371820485e-02 0.000000000000000000e+00 1.470927546837839592e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.981103885538313451e-03
5.251000000000000000e+03 8.574011263733433141e-01 -1.841450019750344100e-02 0.000000000000000000e+00 -1.841450019750344100e-02 0.000000000000000000e+00 1.469311466805499865e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.978882823335709105e-03
5.252000000000000000e+03 8.569128980784918026e-01 -1.839196617604793582e-02 0.000000000000000000e+00 -1.839196617604793582e-02 0.000000000000000000e+00 1.467698527444385830e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.976662862858632408e-03
5.253000000000000000e+03 8.564337055064036308e-01 -1.836943178771454147e-02 0.000000000000000000e+00 -1.836943178771454147e-02 0.000000000000000000e+00 1.466088278152021841e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.974444152007824492e-03
5.254000000000000000e+03 8.559568385216681508e-01 -1.834692223026037836e-02 0.000000000000000000e+00 -1.834692223026037836e-02 0.000000000000000000e+00 1.464481017722438737e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.972226846264624099e-03
5.255000000000000000e+03 8.554792047926061960e-01 -1.832446305358209973e-02 0.000000000000000000e+00 -1.832446305358209973e-02 0.000000000000000000e+00 1.462877042430906632e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.970011102831071677e-03
5.256000000000000000e+03 8.549933584223872174e-01 -1.830207916504171875e-02 0.000000000000000000e+00 -1.830207916504171875e-02 0.000000000000000000e+00 1.461276636323903880e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.967797074714033083e-03
5.257000000000000000e+03 8.544958670993310079e-01 -1.827979385730783488e-02 0.000000000000000000e+00 -1.827979385730783488e-02 0.000000000000000000e+00 1.459680804844705991e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.965584904943936097e-03
5.258000000000000000e+03 8.539815541352930861e-01 -1.825763532405250480e-02 0.000000000000000000e+00 -1.825763532405250480e-02 0.000000000000000000e+00 1.458088295119881056e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.963374721187472173e-03
5.259000000000000000e+03 8.534473791507285467e-01 -1.823561355646661011e-02 0.000000000000000000e+00 -1.823561355646661011e-02 0.000000000000000000e+00 1.456500045747085789e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.961166630906851449e-03
5.260000000000000000e+03 8.528903515858078377e-01 -1.821374936377037623e-02 0.000000000000000000e+00 -1.821374936377037623e-02 0.000000000000000000e+00 1.454916209641172326e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.958960717288906347e-03
5.261000000000000000e+03 8.523069000292664565e-01 -1.819205154715714326e-02 0.000000000000000000e+00 -1.819205154715714326e-02 0.000000000000000000e+00 1.453336149846845560e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.956757036077071042e-03
5.262000000000000000e+03 8.516981501431734047e-01 -1.817052396000267550e-02 0.000000000000000000e+00 -1.817052396000267550e-02 0.000000000000000000e+00 1.451761408475936953e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.954555613423452923e-03
